CustomerID,TransactionDate,TransactionType,Description,Amount
62409,2023-11-06,Fee,Argue matter reason garden what staff.,-1304.23
62409,2023-09-16,Fee,Piece keep professional another life beautiful become.,-821.92
62409,2020-08-04,Withdrawal,National responsibility save.,1065.79
62409,2023-01-23,Payment,Focus attention place indicate.,-1275.61
83836,2022-06-17,Transfer,None tough common.,950.45
83836,2022-11-10,Payment,Forget white who appear beat that.,-880.35
83836,2024-11-17,Payment,Statement trial without national.,-1694.6
83836,2022-06-05,Deposit,Inside minute case.,-1376.93
83836,2023-01-14,Deposit,South three do dark everything.,1637.53
83836,2022-03-30,Payment,Similar do ask office meet.,-248.27
83836,2022-05-25,Deposit,News plan dark.,269.8
83836,2021-11-20,Transfer,Agent service pretty continue feel also.,1312.34
83836,2023-08-08,Withdrawal,On laugh bag.,1873.05
83836,2022-07-20,Fee,Clearly answer already room.,1295.19
83836,2023-10-16,Transfer,Southern heart when.,1722.31
83836,2024-05-29,Payment,For everything development.,-832.68
83836,2022-03-10,Deposit,Real TV difference.,447.61
83836,2025-02-04,Fee,Attention the able.,439.72
83836,2024-08-09,Withdrawal,Push tree coach indicate newspaper.,-530.33
83836,2023-07-25,Withdrawal,Leave approach business hold.,-1291.02
83836,2023-11-11,Deposit,Produce speech team song interest.,-493.45
83836,2021-10-24,Withdrawal,Small begin business arrive address.,-1243.13
83836,2024-11-29,Deposit,Before help certain ground suddenly imagine.,-496.19
83836,2022-10-21,Withdrawal,Car possible spend chance.,-69.8
83836,2023-02-02,Fee,Main fast enjoy kitchen close box.,-1556.32
83836,2022-02-24,Deposit,Heavy country hospital necessary whose deal.,-887.23
83836,2023-02-03,Fee,Believe blood method also type.,-1959.86
83836,2024-03-12,Fee,Group four ask range thank.,1653.56
83836,2024-12-22,Withdrawal,Beyond couple impact money food.,866.19
83836,2021-12-14,Deposit,Indeed anything hot between.,1020.33
97675,2024-02-18,Fee,Nation tend must physical make audience.,773.98
97675,2023-05-21,Transfer,Apply approach author.,-118.81
97675,2022-04-28,Withdrawal,Become scene water follow support.,93.87
97675,2024-05-25,Withdrawal,What morning agree lead interview she.,-1010.36
97675,2023-12-20,Deposit,Visit would current check.,-370.14
97675,2023-05-17,Transfer,Energy so range.,-653.46
97675,2025-01-12,Transfer,Contain type seem camera force.,994.89
97675,2025-01-31,Deposit,Cultural room take week add.,1504.47
97675,2023-09-26,Withdrawal,Alone show control one another system.,-104.6
97675,2023-11-07,Fee,Benefit deal listen check court carry.,-1060.77
97675,2025-02-12,Deposit,Similar other appear western above.,1838.07
97675,2023-04-10,Payment,Also paper girl brother.,-1387.51
97675,2024-08-23,Transfer,Protect kind plan certain.,777.5
97675,2024-11-11,Payment,Generation a but.,574.09
90335,2024-01-18,Deposit,Art bag with treatment ten series.,-1053.73
3567,2024-05-26,Transfer,Condition view should mean.,-1687.45
3567,2023-09-15,Deposit,Left unit Mr today red air.,-327.28
3567,2024-11-20,Payment,Discussion art after.,768.1
3567,2024-06-27,Fee,Phone ten section pay skin.,206.8
3567,2024-04-20,Transfer,Memory event center finish figure successful.,-1189.86
3567,2024-12-16,Fee,Four member some whom.,-1688.64
3567,2024-09-24,Withdrawal,Image national seven firm quality.,-734.39
3567,2024-05-01,Deposit,Appear meet rise although specific certain.,-1132.05
3567,2023-09-13,Transfer,Major between across.,240.73
3567,2023-12-28,Fee,Include film measure many beat first.,-1000.13
3567,2024-01-21,Payment,Cut no have church.,1545.35
3567,2024-03-17,Withdrawal,Than dark must oil decide.,-414.72
3567,2024-10-02,Deposit,Truth whole argue relate.,814.19
3567,2024-11-15,Transfer,Statement range fund.,-1378.18
3567,2023-11-10,Transfer,Whom challenge ten movie official practice.,-1919.82
3567,2025-02-22,Payment,Phone old usually space century program.,-152.13
3567,2023-11-22,Fee,Film sea miss.,-1517.07
3567,2023-09-04,Payment,Measure can indicate weight heart.,917.16
95467,2024-12-14,Withdrawal,Player bring support Mr.,1175.19
95467,2023-12-07,Withdrawal,Church right idea.,1433.58
95467,2024-09-02,Withdrawal,Speech student soon speech hand add.,-1234.87
95467,2024-03-10,Payment,Campaign special series follow herself gun.,429.93
95467,2024-10-31,Payment,Off simply everything after.,-1304.91
95467,2024-11-24,Payment,Professional throughout teacher continue.,137.28
95467,2024-10-22,Payment,Voice everything natural this second total might.,-1705.25
95467,2023-11-24,Fee,Eat other week determine court generation.,1826.22
95467,2023-12-11,Fee,Effect officer hit notice keep contain.,840.95
95467,2024-09-10,Transfer,Without charge situation without exist.,-1078.4
95467,2024-01-23,Withdrawal,Player management I tonight of.,55.09
95467,2024-08-23,Transfer,Apply subject billion quite tell style.,1697.24
55380,2024-08-30,Transfer,Two job support.,351.66
55380,2024-08-08,Deposit,Letter behavior per.,380.7
55380,2024-03-24,Transfer,Agreement resource building.,1832.65
55380,2023-01-09,Fee,Other later few federal.,218.83
55380,2022-10-25,Withdrawal,List energy bar rise care.,151.86
55380,2024-08-14,Transfer,Sure need attack attention describe soldier.,-307.79
55380,2023-04-19,Transfer,Us physical series husband.,121.77
55380,2023-11-27,Fee,Natural defense though.,-415.88
55380,2021-08-11,Fee,Industry win opportunity her allow any same.,426.71
55380,2021-11-01,Fee,Pm happy just serve surface take.,118.31
55380,2023-01-24,Deposit,Kid person prepare.,-179.16
55380,2021-01-05,Deposit,Next fire brother guess story.,1112.45
49831,2025-03-21,Payment,Party system fly.,-290.53
49831,2024-12-09,Deposit,Couple hundred brother foot appear catch without.,-439.42
49831,2024-09-26,Withdrawal,Top effort tend.,1277.3
49831,2025-01-01,Withdrawal,Others know my.,-1639.81
49831,2025-03-02,Withdrawal,Very young great inside old.,-1491.08
49831,2024-07-30,Fee,Town million box strategy.,1682.07
49831,2024-11-05,Deposit,Firm people college level.,-1175.33
49831,2025-03-11,Withdrawal,Eat for poor.,-1994.58
49831,2024-12-20,Payment,Policy bed watch consider.,314.28
49831,2024-12-01,Withdrawal,Medical character do north establish goal.,822.5
49831,2024-12-21,Withdrawal,Treatment most image dinner animal.,-978.55
49831,2024-12-08,Withdrawal,Wide fact act.,-1318.04
49831,2024-12-24,Withdrawal,Positive fact himself during several.,-481.28
49831,2024-07-08,Fee,Work bed fill stop difference.,-1201.46
49831,2024-12-02,Fee,Something city hear message occur.,-1006.44
49831,2024-07-09,Payment,Perhaps other industry affect station change.,587.36
36186,2024-09-17,Fee,Concern per development.,-1932.12
36186,2023-04-21,Deposit,Experience rather project dream visit article.,866.65
36186,2023-03-29,Withdrawal,Specific past civil.,807.55
36186,2024-07-13,Deposit,Approach smile source they message why.,210.42
36186,2022-05-08,Fee,Never last west finish success spend.,-1244.25
36186,2024-07-21,Transfer,American staff usually.,1898.44
82915,2023-08-07,Transfer,Determine compare believe view rate like.,1291.46
69468,2023-01-05,Deposit,Energy two themselves.,1096.41
69468,2025-01-04,Withdrawal,Somebody maintain interest their.,-968.93
69468,2024-07-15,Payment,Create set model.,1122.0
69468,2024-04-06,Payment,Happy also road wall nice lead.,1550.18
69468,2022-07-29,Payment,Him move billion during.,-1175.85
31797,2025-01-29,Withdrawal,Position focus member enough where certain.,-986.87
31797,2025-02-07,Payment,Sea on society first.,119.05
31797,2025-03-18,Deposit,Sound new agency per.,1434.67
31797,2025-02-18,Deposit,Make along bill whose again it.,-450.42
31797,2025-02-06,Fee,Cut employee quality rest example rather term.,-172.99
31797,2025-03-22,Payment,Identify because range put.,-994.42
31797,2025-01-25,Withdrawal,Father simply painting.,1797.89
31797,2025-02-18,Payment,Gas baby simply former quickly.,-731.39
31797,2025-03-02,Fee,Sell soon of rock protect.,785.46
31797,2025-03-21,Deposit,Glass want research baby public.,1130.76
31797,2025-02-09,Payment,See off reality out.,-1666.21
31797,2025-02-16,Payment,Particular soldier dark image learn personal.,-1086.71
31797,2025-03-13,Transfer,Yourself trouble religious want benefit.,1063.55
31797,2025-01-29,Transfer,Huge bed his establish.,208.94
31797,2025-02-03,Withdrawal,Space choose consumer.,845.15
31797,2025-03-03,Payment,Base follow summer onto machine.,35.33
31797,2025-03-03,Withdrawal,Here music yourself travel large fear.,1980.88
31797,2025-02-16,Fee,Either continue behind trouble still reach.,-117.75
31797,2025-02-17,Transfer,Amount message mission.,-1004.38
31797,2025-03-18,Withdrawal,Throw federal man yard social section.,1770.47
76883,2024-11-05,Deposit,Behavior need later cultural firm dog.,-805.4
76883,2024-09-10,Deposit,Order deep tax federal.,-704.06
36663,2024-03-27,Deposit,Blue Republican trouble company memory individual.,1221.71
36663,2023-04-08,Fee,Reflect next administration.,1562.03
36663,2024-11-13,Fee,Development amount professor.,112.76
36663,2022-06-08,Transfer,Past film television evening simple nothing.,-256.53
36663,2025-02-28,Withdrawal,Talk create practice.,-460.04
36663,2023-02-07,Deposit,Allow choice lot worry large region.,1837.66
36663,2023-01-14,Withdrawal,Specific meeting opportunity possible knowledge bank.,-443.88
36663,2024-12-17,Payment,Alone whom husband here direction.,236.6
36663,2024-04-24,Transfer,List generation between support say attack.,-1403.61
36663,2023-11-27,Fee,Assume year huge together nature walk.,-772.0
36663,2022-12-18,Transfer,Itself two military send machine.,-937.35
36663,2024-01-28,Deposit,Impact anything meet compare mother.,-1094.6
36663,2024-01-15,Payment,Technology top as.,493.04
36663,2024-10-13,Withdrawal,Bed decision history leader door.,-1858.0
36663,2022-08-27,Deposit,Even candidate score.,-1895.83
36663,2022-09-03,Payment,Least former agency bill public.,1375.44
36663,2024-05-13,Withdrawal,Sister accept white.,-1263.57
36663,2023-10-24,Fee,Every their item radio without travel.,1719.92
99762,2024-09-10,Deposit,Deep official as follow.,-589.98
99762,2023-06-04,Transfer,Argue send attention explain lawyer.,-976.83
99762,2024-07-14,Payment,Field hour learn.,508.42
99762,2023-07-25,Withdrawal,It main store give least.,-183.81
99762,2023-03-28,Payment,Right TV light feel imagine.,1548.18
99762,2024-04-04,Withdrawal,Method we just owner cut.,351.35
99762,2022-09-08,Fee,These family help list their expect.,779.88
99762,2024-07-28,Payment,Travel mean skin option car card.,-1710.63
99762,2022-12-15,Fee,Light him nice.,1102.87
99762,2022-12-05,Deposit,Including sound short bag reduce traditional.,-951.64
99762,2024-04-07,Transfer,Ten region night focus nation yet.,-59.98
99762,2024-07-04,Payment,Individual maybe start partner traditional resource.,-1924.47
99762,2024-04-13,Fee,Fish high pass any floor place.,-425.9
99762,2024-01-02,Fee,Congress happy certainly oil.,-1457.21
73865,2023-09-19,Transfer,Study notice affect.,-1599.56
73865,2024-07-26,Fee,Product old thousand.,-377.52
63111,2024-08-13,Transfer,Throw until lawyer interest.,1081.4
63111,2025-01-21,Deposit,Military property listen civil leave.,1157.79
63111,2025-02-23,Transfer,Your catch fund ball.,1151.68
63111,2025-02-12,Fee,Tv vote sort quickly future somebody.,-299.75
63111,2024-12-07,Transfer,Thank power summer mother.,1167.97
63111,2024-07-17,Withdrawal,Memory buy catch drug hour month.,364.74
63111,2024-11-10,Transfer,Institution product nice son hold.,-292.13
63111,2024-11-18,Payment,Increase economy stuff idea family.,-102.38
63111,2025-02-24,Transfer,Government learn cover especially what.,1119.95
63111,2024-05-26,Deposit,Anything most prepare fact special.,-749.8
63111,2024-06-20,Withdrawal,Political director evening worker.,1103.1
63111,2025-02-24,Withdrawal,Stand eight on.,-869.21
63111,2024-10-16,Transfer,Begin land cold.,1090.04
63111,2024-10-25,Payment,Throw of standard rock think large.,1215.88
63111,2024-10-06,Transfer,Generation in chair data.,198.41
63111,2024-11-20,Fee,Lose very else plant foot.,-1858.09
63111,2025-01-31,Transfer,More law six.,-50.67
63111,2024-11-26,Payment,Sea mission cost note.,1751.87
63111,2024-10-26,Withdrawal,Together loss artist environment arrive.,-1306.25
63111,2025-03-16,Withdrawal,Central year economic.,-1479.07
63111,2024-07-14,Withdrawal,Effect blue director.,-172.59
63111,2024-08-21,Fee,Seek whether process.,-67.58
63111,2024-08-05,Payment,Strategy today method hour pressure.,255.79
63111,2024-05-14,Payment,Form during bit throw fall former.,937.74
63111,2024-11-25,Withdrawal,After help reach senior begin.,-1448.2
63111,2025-02-06,Withdrawal,Entire sign like.,171.76
63111,2024-11-09,Transfer,Or check space.,-1935.11
63111,2024-12-16,Withdrawal,Enjoy available next would decade.,-439.22
63111,2025-02-07,Deposit,Baby this Congress just section notice.,524.85
63111,2024-12-11,Deposit,Focus degree point organization space risk.,-581.16
68346,2024-11-05,Deposit,Tell space involve know machine yard.,-1639.58
68346,2022-12-11,Transfer,Top college free statement short.,816.24
68346,2023-12-26,Transfer,Leg role development federal.,1055.33
68346,2025-01-28,Deposit,Store matter plan rule stuff.,-676.68
68346,2021-09-30,Transfer,Arm something whole.,-1089.64
68346,2021-12-28,Withdrawal,Can necessary itself.,-1568.63
68346,2023-06-14,Transfer,Hard south education.,-898.91
68346,2021-08-13,Withdrawal,Standard star six.,-578.39
68346,2022-08-04,Payment,Arrive usually they school I.,-1134.98
68346,2021-03-09,Transfer,Poor first focus popular skill.,-393.74
68346,2023-01-08,Deposit,Product baby inside marriage.,-874.71
68346,2024-08-20,Fee,Yeah hour natural join owner.,-1497.89
68346,2024-01-28,Payment,Heart live dream many admit.,-113.43
68346,2024-09-20,Withdrawal,Political fall within.,1312.84
68346,2020-12-01,Deposit,Foot mention whose appear table unit.,946.85
68346,2021-03-29,Payment,Group than respond weight.,118.22
68204,2020-09-08,Payment,Official protect by.,841.04
68204,2023-07-29,Deposit,Free you appear Republican after evidence institution.,-1987.04
68204,2022-12-02,Fee,If above reach four network loss.,-1692.94
68204,2024-05-01,Transfer,Grow clearly letter.,-1915.73
68204,2021-04-04,Withdrawal,Hope pick history.,1175.88
68204,2020-07-02,Transfer,Body lot total arm.,-1114.77
68204,2024-05-14,Transfer,Cover important around.,-457.64
68204,2023-04-09,Withdrawal,Of environment girl manage.,108.76
68204,2022-03-14,Deposit,Newspaper food enjoy wife write.,1453.45
68204,2023-06-07,Fee,Participant up president.,620.22
68204,2022-10-10,Fee,Door adult send.,-1418.38
68204,2020-11-09,Deposit,Democrat spend Congress entire push.,444.77
68204,2021-09-23,Deposit,Child admit could.,-1636.12
68204,2024-09-03,Fee,Go somebody rest.,-1290.97
68204,2024-09-30,Fee,Child rich fund leg.,-672.15
68204,2020-01-19,Payment,Visit condition hold body friend.,1531.66
68204,2024-10-28,Fee,Set thought meeting almost voice.,-1251.42
68204,2025-02-12,Withdrawal,Soldier skill black.,-1746.77
68204,2022-11-01,Withdrawal,Meet heart main hundred party.,1578.69
68204,2022-02-26,Withdrawal,Report style including.,721.71
68204,2022-09-26,Fee,Local catch blue light.,356.54
68204,2025-01-14,Payment,Worry lead within.,-550.88
68204,2020-06-08,Fee,Heavy take outside.,-966.55
68204,2022-04-02,Fee,Ten quality property meeting poor center.,1119.25
68204,2023-08-20,Transfer,So character upon Democrat.,-1770.22
68204,2025-01-30,Fee,Their nearly peace north.,-1116.4
68204,2020-03-03,Payment,Experience office relationship.,530.3
68204,2021-04-06,Payment,Couple note different.,865.5
68204,2022-04-05,Deposit,Coach ready someone fall serve.,461.68
82447,2025-03-22,Deposit,Particularly actually significant anything ever remember.,1916.34
82447,2023-11-27,Transfer,Business upon note hold down husband.,412.24
82447,2024-08-18,Transfer,Member style can can.,-384.28
